zip_code,latitude,longitude,city,state,county
7852,40.863318,-74.721224,Ledgewood,NJ,Morris
7853,40.806849,-74.794595,Long Valley,NJ,Morris
7855,41.12831,-74.678956,Middleville,NJ,Sussex
7856,40.874049,-74.73433,Mount Arlington,NJ,Morris
7857,40.897808,-74.700159,Netcong,NJ,Morris
7860,41.069522,-74.806938,Newton,NJ,Sussex
7863,40.820044,-74.941392,Oxford,NJ,Warren
7865,40.810748,-74.87427,Port Murray,NJ,Warren
7866,40.960111,-74.501551,Rockaway,NJ,Morris
7869,40.837399,-74.586052,Randolph,NJ,Morris
7870,40.810362,-74.819318,Schooleys Mountain,NJ,Morris
7871,41.040597,-74.718191,Sparta,NJ,Sussex
7874,40.930937,-74.713557,Stanhope,NJ,Sussex
7875,41.043858,-74.871981,Stillwater,NJ,Sussex
7876,40.855286,-74.655255,Succasunna,NJ,Morris
7877,41.10289,-74.850759,Swartswood,NJ,Sussex
7878,40.871099,-74.477699,Mount Tabor,NJ,Morris
7879,40.955934,-74.788108,Tranquility,NJ,Sussex
7880,40.864844,-74.897002,Vienna,NJ,Warren
7881,41.125646,-74.917711,Wallpack Center,NJ,Sussex
7882,40.747698,-75.008713,Washington,NJ,Warren
7885,40.935349,-74.577102,Wharton,NJ,Morris
7890,41.12831,-74.678956,Branchville,NJ,Sussex
7901,40.71275,-74.361594,Summit,NJ,Union
7902,40.665651,-74.299692,Summit,NJ,Union
7920,40.682651,-74.573001,Basking Ridge,NJ,Somerset
7921,40.659151,-74.676788,Bedminster,NJ,Somerset
7922,40.675451,-74.422196,Berkeley Heights,NJ,Union
7924,40.72575,-74.593552,Bernardsville,NJ,Somerset
7926,40.800353,-74.571785,Brookside,NJ,Morris
7927,40.820799,-74.456198,Cedar Knolls,NJ,Morris
7928,40.759477,-74.496806,Chatham,NJ,Morris
7930,40.782111,-74.683861,Chester,NJ,Morris
7931,40.699572,-74.653603,Far Hills,NJ,Somerset
7932,40.7735,-74.397996,Florham Park,NJ,Morris
7933,40.689339,-74.472198,Gillette,NJ,Morris
7934,40.715359,-74.682767,Gladstone,NJ,Somerset
7935,40.739782,-74.448747,Green Village,NJ,Morris
7936,40.816349,-74.367747,East Hanover,NJ,Morris
7938,40.655399,-74.586151,Liberty Corner,NJ,Somerset
7939,40.566553,-74.599801,Lyons,NJ,Somerset
7940,40.7582,-74.423019,Madison,NJ,Morris
7945,40.786699,-74.5938,Mendham,NJ,Morris
7946,40.678701,-74.505399,Millington,NJ,Morris
7950,40.843399,-74.540341,Morris Plains,NJ,Morris
7960,40.77165,-74.506256,Morristown,NJ,Morris
7961,40.77975,-74.442797,Morristown,NJ,Morris
7962,40.867331,-74.578269,Morristown,NJ,Morris
7963,40.867331,-74.578269,Morristown,NJ,Morris
7970,40.805549,-74.573832,Mount Freedom,NJ,Morris
7974,40.697851,-74.405595,New Providence,NJ,Union
7976,40.739599,-74.483413,New Vernon,NJ,Morris
7977,40.707876,-74.654131,Peapack,NJ,Somerset
7978,40.642491,-74.639597,Pluckemin,NJ,Somerset
7979,40.708241,-74.748389,Pottersville,NJ,Hunterdon
7980,40.69835,-74.450197,Stirling,NJ,Morris
7981,40.823899,-74.419097,Whippany,NJ,Morris
7983,40.867331,-74.578269,Whippany,NJ,Morris
7999,40.867331,-74.578269,Whippany,NJ,Morris
8001,39.559077,-75.350573,Alloway,NJ,Salem
8002,39.908663,-75.010307,Cherry Hill,NJ,Camden
8003,39.889763,-74.972761,Cherry Hill,NJ,Camden
8004,39.760048,-74.866534,Atco,NJ,Camden
8005,39.753858,-74.293989,Barnegat,NJ,Ocean
8006,39.751214,-74.114631,Barnegat Light,NJ,Ocean
8007,39.863813,-75.053765,Barrington,NJ,Camden
8008,39.641062,-74.192228,Beach Haven,NJ,Ocean
8009,39.761231,-74.92701,Berlin,NJ,Camden
8010,40.049948,-74.917061,Beverly,NJ,Burlington
8011,39.976041,-74.711429,Birmingham,NJ,Burlington
8012,39.790131,-75.036652,Blackwood,NJ,Camden
8014,39.802163,-75.339215,Bridgeport,NJ,Gloucester
8015,39.924179,-74.670408,Browns Mills,NJ,Burlington
8016,40.089874,-74.751146,Burlington,NJ,Burlington
8018,39.80237,-74.938259,Cedar Brook,NJ,Camden
8019,39.749506,-74.558941,Chatsworth,NJ,Burlington
8020,39.796706,-75.218852,Clarksboro,NJ,Gloucester
8021,39.80364,-75.005762,Clementon,NJ,Camden
8022,40.049355,-74.702475,Columbus,NJ,Burlington
8023,39.681545,-75.493433,Deepwater,NJ,Salem
8025,39.701526,-75.162903,Ewan,NJ,Gloucester
8026,39.833114,-74.967496,Gibbsboro,NJ,Camden
8027,39.771133,-75.272137,Gibbstown,NJ,Gloucester
8028,39.696661,-75.127183,Glassboro,NJ,Gloucester
8029,39.837113,-75.062315,Glendora,NJ,Camden
8030,39.890413,-75.112619,Gloucester City,NJ,Camden
8031,39.805543,-75.067729,Bellmawr,NJ,Camden
8032,39.77875,-75.060114,Grenloch,NJ,Gloucester
8033,39.876313,-75.033414,Haddonfield,NJ,Camden
8034,39.899962,-75.035015,Cherry Hill,NJ,Camden
8035,39.879163,-75.065666,Haddon Heights,NJ,Camden
8036,39.987212,-74.829308,Hainesport,NJ,Burlington
8037,39.563616,-74.711081,Hammonton,NJ,Atlantic
8038,39.569805,-75.312703,Hancocks Bridge,NJ,Salem
8039,39.693067,-75.271114,Harrisonville,NJ,Gloucester
8041,40.044129,-74.679579,Jobstown,NJ,Burlington
8042,40.012273,-74.66464,Juliustown,NJ,Burlington
8043,39.839156,-74.965057,Voorhees,NJ,Camden
8045,39.868113,-75.032114,Lawnside,NJ,Camden
8046,40.013737,-74.805773,Willingboro,NJ,Burlington
8048,39.962299,-74.80007,Lumberton,NJ,Burlington
8049,39.854363,-75.036214,Magnolia,NJ,Camden
8050,39.702978,-74.257677,Manahawkin,NJ,Ocean
8051,39.751571,-75.212842,Mantua,NJ,Gloucester
8052,39.951212,-74.992163,Maple Shade,NJ,Burlington
8053,39.892263,-74.94075,Marlton,NJ,Burlington
8054,39.955912,-74.91731,Mount Laurel,NJ,Burlington
8055,39.874549,-74.762083,Medford,NJ,Burlington
8056,39.787913,-75.246687,Mickleton,NJ,Gloucester
8057,40.054255,-74.840115,Moorestown,NJ,Burlington
8059,39.886463,-75.094068,Mount Ephraim,NJ,Camden
8060,40.044956,-74.801869,Mount Holly,NJ,Burlington
8061,39.808643,-75.212943,Mount Royal,NJ,Gloucester
8062,39.715857,-75.235017,Mullica Hill,NJ,Gloucester
8063,39.779654,-75.218413,National Park,NJ,Gloucester
8064,39.862433,-74.725079,New Lisbon,NJ,Burlington
8065,40.031291,-74.861971,Palmyra,NJ,Burlington
8066,39.81569,-75.238849,Paulsboro,NJ,Gloucester
8067,39.733769,-75.408412,Pedricktown,NJ,Salem
8068,39.966394,-74.709185,Pemberton,NJ,Burlington
8069,39.619937,-75.288423,Penns Grove,NJ,Salem
8070,39.637683,-75.512699,Pennsville,NJ,Salem
8071,39.734928,-75.136809,Pitman,NJ,Gloucester
8072,39.541055,-75.383689,Quinton,NJ,Salem
8073,39.862433,-74.725079,Rancocas,NJ,Burlington
8074,39.720622,-75.168141,Richwood,NJ,Gloucester
8075,40.063293,-74.853307,Riverside,NJ,Burlington
8076,39.862433,-74.725079,Riverton,NJ,Burlington
8077,39.999211,-74.90871,Riverton,NJ,Burlington
8078,39.850163,-75.070672,Runnemede,NJ,Camden
8079,39.587729,-75.439362,Salem,NJ,Salem
8080,39.75521,-75.201593,Sewell,NJ,Gloucester
8081,39.747558,-74.970462,Sicklerville,NJ,Camden
8083,39.844063,-75.022163,Somerdale,NJ,Camden
8084,39.829763,-75.012012,Stratford,NJ,Camden
8085,39.75274,-75.318049,Swedesboro,NJ,Gloucester
8086,39.838721,-75.24861,Thorofare,NJ,Gloucester
8087,39.671687,-74.288092,Tuckerton,NJ,Ocean
8088,39.860351,-74.669346,Vincentown,NJ,Burlington
8089,39.723037,-74.836939,Waterford Works,NJ,Camden
8090,39.798313,-75.148071,Wenonah,NJ,Gloucester
8091,39.734923,-74.950993,West Berlin,NJ,Camden
8092,39.656391,-74.295555,West Creek,NJ,Ocean
8093,39.85781,-75.13732,Westville,NJ,Gloucester
8094,39.725538,-75.058082,Williamstown,NJ,Gloucester
8095,39.654885,-74.868531,Winslow,NJ,Camden
8096,39.822013,-75.129669,Woodbury,NJ,Gloucester
8097,39.762971,-75.19787,Woodbury Heights,NJ,Gloucester
8098,39.586,-75.379897,Woodstown,NJ,Salem
8099,39.779179,-74.962071,Bellmawr,NJ,Camden
8101,39.80237,-74.938259,Camden,NJ,Camden
8102,39.950912,-75.118869,Camden,NJ,Camden
8103,39.933174,-75.108519,Camden,NJ,Camden
8104,39.916612,-75.109169,Camden,NJ,Camden
8105,39.920162,-75.084667,Camden,NJ,Camden
8106,39.828349,-74.994647,Audubon,NJ,Camden
8107,39.872001,-75.053114,Oaklyn,NJ,Camden
8108,39.834003,-74.991268,Collingswood,NJ,Camden
8109,39.950312,-75.059916,Merchantville,NJ,Camden
8110,39.839405,-74.945624,Pennsauken,NJ,Camden
8201,39.48909,-74.680323,Absecon,NJ,Atlantic
8202,39.112027,-74.731427,Avalon,NJ,Cape May
8203,39.370172,-74.49401,Brigantine,NJ,Atlantic
8204,39.110337,-74.767939,Cape May,NJ,Cape May
8205,,,Absecon,NJ,Atlantic
8210,39.137841,-74.78056,Cape May Court House,NJ,Cape May
8212,38.937168,-74.965385,Cape May Point,NJ,Cape May
8213,39.509208,-74.608557,Cologne,NJ,Atlantic
8214,39.056521,-74.816619,Dennisville,NJ,Cape May
8215,39.530539,-74.638341,Egg Harbor City,NJ,Atlantic
8217,39.573741,-74.719989,Elwood,NJ,Atlantic
8218,39.056521,-74.816619,Goshen,NJ,Cape May
8219,39.056521,-74.816619,Green Creek,NJ,Cape May
8220,39.509208,-74.608557,Leeds Point,NJ,Atlantic
8221,39.427786,-74.622112,Linwood,NJ,Atlantic
8223,39.13952,-74.73038,Marmora,NJ,Cape May
8224,39.595197,-74.435683,New Gretna,NJ,Burlington
8225,39.421922,-74.572227,Northfield,NJ,Atlantic
8226,39.24853,-74.604409,Ocean City,NJ,Cape May
8230,39.205183,-74.778293,Ocean View,NJ,Cape May
8231,39.509208,-74.608557,Oceanville,NJ,Atlantic
8232,39.470869,-74.686004,Pleasantville,NJ,Atlantic
8234,39.374067,-74.611764,Egg Harbor Township,NJ,Atlantic
8240,39.487717,-74.554334,Pomona,NJ,Atlantic
8241,39.521785,-74.694414,Port Republic,NJ,Atlantic
8242,39.017283,-74.883671,Rio Grande,NJ,Cape May
8243,39.154028,-74.700502,Sea Isle City,NJ,Cape May
8244,39.425655,-74.664422,Somers Point,NJ,Atlantic
8245,39.09998,-74.848733,South Dennis,NJ,Cape May
8246,39.056521,-74.816619,South Seaville,NJ,Cape May
8247,39.047882,-74.77505,Stone Harbor,NJ,Cape May
8248,39.192018,-74.661977,Strathmere,NJ,Cape May
8250,39.056521,-74.816619,Tuckahoe,NJ,Cape May
8251,39.140921,-74.851181,Villas,NJ,Cape May
8252,39.042124,-74.861792,Whitesboro,NJ,Cape May
8260,39.067777,-74.77674,Wildwood,NJ,Cape May
8270,39.158165,-74.786886,Woodbine,NJ,Cape May
8302,39.3762,-75.1617,Bridgeton,NJ,Cumberland
8310,39.523712,-74.899762,Buena,NJ,Atlantic
8311,39.330611,-75.117761,Cedarville,NJ,Cumberland
8312,39.653531,-75.078625,Clayton,NJ,Gloucester
8313,39.529261,-75.224865,Deerfield Street,NJ,Cumberland
8314,39.358151,-74.977352,Delmont,NJ,Cumberland
8315,39.273214,-75.095025,Dividing Creek,NJ,Cumberland
8316,39.267898,-74.979118,Dorchester,NJ,Cumberland
8317,39.425858,-74.826057,Dorothy,NJ,Atlantic
8318,39.548074,-75.198368,Elmer,NJ,Salem
8319,39.376144,-74.805412,Estell Manor,NJ,Atlantic
8320,39.379906,-75.221681,Fairton,NJ,Cumberland
8321,39.273034,-75.19137,Fortescue,NJ,Cumberland
8322,39.59823,-75.035749,Franklinville,NJ,Gloucester
8323,39.405498,-75.320881,Greenwich,NJ,Cumberland
8324,39.224047,-74.994184,Heislerville,NJ,Cumberland
8326,39.533843,-74.934493,Landisville,NJ,Atlantic
8327,39.387948,-75.007418,Leesburg,NJ,Cumberland
8328,39.58101,-75.055482,Malaga,NJ,Gloucester
8329,39.285278,-74.998319,Mauricetown,NJ,Cumberland
8330,39.47204,-74.71588,Mays Landing,NJ,Atlantic
8332,39.370401,-75.04282,Millville,NJ,Cumberland
8340,39.447855,-74.869885,Milmay,NJ,Atlantic
8341,39.530779,-74.940036,Minotola,NJ,Atlantic
8342,39.50208,-74.833469,Mizpah,NJ,Atlantic
8343,39.641089,-75.144475,Monroeville,NJ,Gloucester
8344,39.565465,-75.014084,Newfield,NJ,Gloucester
8345,39.304244,-75.109132,Newport,NJ,Cumberland
8346,39.557607,-74.870807,Newtonville,NJ,Atlantic
8347,39.499765,-75.082022,Norma,NJ,Salem
8348,39.313114,-74.980668,Port Elizabeth,NJ,Cumberland
8349,39.283259,-75.098448,Port Norris,NJ,Cumberland
8350,39.491351,-74.875543,Richland,NJ,Atlantic
8352,39.469515,-75.146176,Rosenhayn,NJ,Cumberland
8353,39.42165,-75.207667,Shiloh,NJ,Cumberland
8360,39.392671,-75.025676,Vineland,NJ,Cumberland
8361,39.465465,-74.965279,Vineland,NJ,Cumberland
8362,39.271264,-75.027671,Vineland,NJ,Cumberland
8401,39.486848,-74.643014,Atlantic City,NJ,Atlantic
8402,39.442068,-74.666123,Margate City,NJ,Atlantic
8403,39.324265,-74.513497,Longport,NJ,Atlantic
8404,39.509208,-74.608557,Atlantic City,NJ,Atlantic
8405,39.509208,-74.608557,Atlantic City,NJ,Atlantic
8406,39.414646,-74.66415,Ventnor City,NJ,Atlantic
8501,40.149712,-74.539598,Allentown,NJ,Monmouth
8502,40.461504,-74.648302,Belle Mead,NJ,Somerset
8504,40.425369,-74.668753,Blawenburg,NJ,Somerset
8505,40.101535,-74.724711,Bordentown,NJ,Burlington
8510,40.193311,-74.442803,Clarksburg,NJ,Monmouth
8511,40.049551,-74.557215,Cookstown,NJ,Burlington
8512,40.323116,-74.516597,Cranbury,NJ,Middlesex
8514,40.139913,-74.465018,Cream Ridge,NJ,Monmouth
8515,40.147555,-74.661474,Crosswicks,NJ,Burlington
8518,40.12486,-74.738863,Florence,NJ,Burlington
8520,40.281558,-74.572449,Hightstown,NJ,Mercer
8525,40.389675,-74.783956,Hopewell,NJ,Mercer
8526,40.162275,-74.475936,Imlaystown,NJ,Monmouth
8527,40.105164,-74.352814,Jackson,NJ,Ocean
8528,40.382756,-74.609551,Kingston,NJ,Somerset
8530,40.37936,-74.901535,Lambertville,NJ,Hunterdon
8533,40.08294,-74.498741,New Egypt,NJ,Ocean
8534,40.32863,-74.813557,Pennington,NJ,Mercer
8535,40.22586,-74.452293,Perrineville,NJ,Monmouth
8536,40.342197,-74.582062,Plainsboro,NJ,Middlesex
8540,40.343625,-74.693953,Princeton,NJ,Mercer
8541,40.280531,-74.712018,Princeton,NJ,Mercer
8542,40.350456,-74.658852,Princeton,NJ,Mercer
8543,40.280531,-74.712018,Princeton,NJ,Mercer
8544,40.349206,-74.652811,Princeton,NJ,Mercer
8550,40.266858,-74.651101,Princeton Junction,NJ,Mercer
8551,40.445602,-74.840322,Ringoes,NJ,Hunterdon
8553,40.412705,-74.632256,Rocky Hill,NJ,Somerset
8554,40.071829,-74.711814,Roebling,NJ,Burlington
8555,40.22136,-74.474745,Roosevelt,NJ,Monmouth
8556,40.419965,-74.988619,Rosemont,NJ,Hunterdon
8557,40.563654,-74.949409,Sergeantsville,NJ,Hunterdon
8558,40.434255,-74.708525,Skillman,NJ,Somerset
8559,40.436413,-74.970597,Stockton,NJ,Hunterdon
8560,40.311826,-74.863858,Titusville,NJ,Mercer
8561,40.242313,-74.578709,Windsor,NJ,Mercer
8562,40.0751,-74.608402,Wrightstown,NJ,Burlington
8570,40.430006,-74.417344,Cranbury,NJ,Middlesex
8601,40.280531,-74.712018,Trenton,NJ,Mercer
8602,40.280531,-74.712018,Trenton,NJ,Mercer
8603,40.280531,-74.712018,Trenton,NJ,Mercer
8604,40.280531,-74.712018,Trenton,NJ,Mercer
8605,40.280531,-74.712018,Trenton,NJ,Mercer
8606,40.280531,-74.712018,Trenton,NJ,Mercer
8607,40.280531,-74.712018,Trenton,NJ,Mercer
8608,40.220108,-74.764055,Trenton,NJ,Mercer
8609,40.224808,-74.741004,Trenton,NJ,Mercer
8610,40.201609,-74.704953,Trenton,NJ,Mercer
8611,40.196658,-74.741554,Trenton,NJ,Mercer
8618,40.223608,-74.732504,Trenton,NJ,Mercer
8619,40.241808,-74.696151,Trenton,NJ,Mercer
8620,40.194664,-74.639852,Trenton,NJ,Mercer
8625,40.280531,-74.712018,Trenton,NJ,Mercer
8628,40.265457,-74.816757,Trenton,NJ,Mercer
8629,40.219558,-74.733404,Trenton,NJ,Mercer
8638,40.232908,-74.716954,Trenton,NJ,Mercer
8640,40.009789,-74.605198,Trenton,NJ,Burlington
8641,39.968787,-74.62405,Trenton,NJ,Burlington
8645,40.280531,-74.712018,Trenton,NJ,Mercer
8646,40.280531,-74.712018,Trenton,NJ,Mercer
8647,40.280531,-74.712018,Trenton,NJ,Mercer
8648,40.279457,-74.69118,Trenton,NJ,Mercer
8650,40.280531,-74.712018,Trenton,NJ,Mercer
8666,40.280531,-74.712018,Trenton,NJ,Mercer
8677,40.280531,-74.712018,Trenton,NJ,Mercer
8690,40.233577,-74.657602,Trenton,NJ,Mercer
8691,40.219738,-74.593949,Trenton,NJ,Mercer
8695,40.280531,-74.712018,Trenton,NJ,Mercer
8701,39.94517,-74.149784,Lakewood,NJ,Ocean
8720,40.138878,-74.11221,Allenwood,NJ,Monmouth
8721,39.966604,-74.300023,Bayville,NJ,Ocean
8722,39.927521,-74.198585,Beachwood,NJ,Ocean
8723,39.940021,-74.122989,Brick,NJ,Ocean
8724,39.938047,-74.17109,Brick,NJ,Ocean
8730,40.107614,-74.065081,Brielle,NJ,Monmouth
8731,39.876031,-74.230522,Forked River,NJ,Ocean
8732,39.983267,-74.128482,Island Heights,NJ,Ocean
8733,39.992317,-74.28224,Lakehurst,NJ,Ocean
8734,39.863489,-74.168217,Lanoka Harbor,NJ,Ocean
8735,39.980917,-74.07203,Lavallette,NJ,Ocean
8736,40.121514,-74.069963,Manasquan,NJ,Monmouth
8738,40.029916,-74.05688,Mantoloking,NJ,Ocean
8739,40.000759,-74.24928,Normandy Beach,NJ,Ocean
8740,39.926628,-74.133332,Ocean Gate,NJ,Ocean
8741,40.003246,-74.109626,Pine Beach,NJ,Ocean
8742,39.954807,-74.157056,Point Pleasant Beach,NJ,Ocean
8750,40.161392,-74.043772,Sea Girt,NJ,Monmouth
8751,39.945991,-74.181649,Seaside Heights,NJ,Ocean
8752,39.805832,-74.145694,Seaside Park,NJ,Ocean
8753,39.958851,-74.215336,Toms River,NJ,Ocean
8754,40.000759,-74.24928,Toms River,NJ,Ocean
8755,40.000696,-74.256821,Toms River,NJ,Ocean
8756,39.787966,-74.191058,Toms River,NJ,Ocean
8757,39.943064,-74.264068,Toms River,NJ,Ocean
8758,39.787943,-74.246662,Waretown,NJ,Ocean
8759,39.945798,-74.29782,Manchester Township,NJ,Ocean
8801,40.631008,-74.890685,Annandale,NJ,Hunterdon
8802,40.695034,-75.028089,Asbury,NJ,Warren
8803,40.563654,-74.949409,Baptistown,NJ,Hunterdon
8804,40.646294,-75.092934,Bloomsbury,NJ,Hunterdon
8805,40.575402,-74.538249,Bound Brook,NJ,Somerset
8807,40.598702,-74.607518,Bridgewater,NJ,Somerset
8808,40.737213,-75.046926,Broadway,NJ,Warren
8809,40.5305,-74.845574,Clinton,NJ,Hunterdon
8810,40.372306,-74.494889,Dayton,NJ,Middlesex
8812,40.589702,-74.463947,Dunellen,NJ,Middlesex
8816,40.427697,-74.421695,East Brunswick,NJ,Middlesex
8817,40.519753,-74.393444,Edison,NJ,Middlesex
8818,40.430006,-74.417344,Edison,NJ,Middlesex
8820,40.576611,-74.362616,Edison,NJ,Middlesex
8821,40.566553,-74.599801,Flagtown,NJ,Somerset
8822,40.50786,-74.863283,Flemington,NJ,Hunterdon
8823,40.440604,-74.560249,Franklin Park,NJ,Somerset
8824,40.422955,-74.549761,Kendall Park,NJ,Middlesex
8825,40.58119,-75.012655,Frenchtown,NJ,Hunterdon
8826,40.578191,-74.904575,Glen Gardner,NJ,Hunterdon
8827,40.6667,-74.964692,Hampton,NJ,Hunterdon
8828,40.37554,-74.421644,Helmetta,NJ,Middlesex
8829,40.668163,-74.889823,High Bridge,NJ,Hunterdon
8830,40.569211,-74.315042,Iselin,NJ,Middlesex
8831,40.343757,-74.42887,Monroe Township,NJ,Middlesex
8832,40.517559,-74.306961,Keasbey,NJ,Middlesex
8833,40.635369,-74.829976,Lebanon,NJ,Hunterdon
8834,40.563654,-74.949409,Little York,NJ,Hunterdon
8835,40.541053,-74.589225,Manville,NJ,Somerset
8836,40.604352,-74.5538,Martinsville,NJ,Somerset
8837,40.527054,-74.350393,Edison,NJ,Middlesex
8840,40.472224,-74.45194,Metuchen,NJ,Middlesex
8844,,,Hillsborough,NJ,Somerset
8846,40.575202,-74.499398,Middlesex,NJ,Middlesex
8848,40.664749,-74.970542,Milford,NJ,Hunterdon
8850,40.448255,-74.444395,Milltown,NJ,Middlesex
8852,40.386942,-74.555799,Monmouth Junction,NJ,Middlesex
8853,40.492604,-74.726555,Neshanic Station,NJ,Somerset
8854,40.552925,-74.457746,Piscataway,NJ,Middlesex
8855,40.430006,-74.417344,Piscataway,NJ,Middlesex
8857,40.407319,-74.314319,Old Bridge,NJ,Middlesex
8858,40.691798,-74.752537,Oldwick,NJ,Hunterdon
8859,40.459205,-74.306956,Parlin,NJ,Middlesex
8861,40.520654,-74.279144,Perth Amboy,NJ,Middlesex
8862,40.430006,-74.417344,Perth Amboy,NJ,Middlesex
8863,40.53139,-74.31525,Fords,NJ,Middlesex
8865,40.765309,-74.98743,Phillipsburg,NJ,Warren
8867,40.585926,-74.976982,Pittstown,NJ,Hunterdon
8868,40.565493,-74.938931,Quakertown,NJ,Hunterdon
8869,40.573802,-74.642649,Raritan,NJ,Somerset
8870,40.563654,-74.949409,Readington,NJ,Hunterdon
8871,40.430006,-74.417344,Sayreville,NJ,Middlesex
8872,40.453358,-74.334192,Sayreville,NJ,Middlesex
8873,40.491002,-74.523648,Somerset,NJ,Somerset
8875,40.580918,-74.711731,Somerset,NJ,Somerset
8876,40.560314,-74.66165,Somerville,NJ,Somerset
8877,40.430006,-74.417344,South River,NJ,Middlesex
8878,40.436865,-74.250942,South Amboy,NJ,Middlesex
8879,40.46397,-74.274168,South Amboy,NJ,Middlesex
8880,40.552253,-74.531149,South Bound Brook,NJ,Somerset
8882,40.445905,-74.381768,South River,NJ,Middlesex
8884,40.385707,-74.393249,Spotswood,NJ,Middlesex
8885,40.576372,-74.831105,Stanton,NJ,Hunterdon
8886,40.717349,-75.072957,Stewartsville,NJ,Warren
8887,40.52057,-74.794632,Three Bridges,NJ,Hunterdon
8888,40.619412,-74.740597,Whitehouse,NJ,Hunterdon
8889,40.615577,-74.772376,Whitehouse Station,NJ,Hunterdon
8890,40.536069,-74.578872,Zarephath,NJ,Somerset
8896,40.566553,-74.599801,Raritan,NJ,Somerset
8899,40.520254,-74.420545,Edison,NJ,Middlesex
8901,40.486754,-74.444395,New Brunswick,NJ,Middlesex
8902,40.437705,-74.488547,North Brunswick,NJ,Middlesex
8903,40.513854,-74.445098,New Brunswick,NJ,Middlesex
8904,40.499866,-74.428095,Highland Park,NJ,Middlesex
8905,40.430006,-74.417344,New Brunswick,NJ,Middlesex
8906,40.430006,-74.417344,New Brunswick,NJ,Middlesex
8922,40.430006,-74.417344,New Brunswick,NJ,Middlesex
8933,40.430006,-74.417344,New Brunswick,NJ,Middlesex
8988,40.430006,-74.417344,New Brunswick,NJ,Middlesex
8989,40.430006,-74.417344,New Brunswick,NJ,Middlesex
9007,,,Apo,AE,
9009,,,Apo,AE,
9012,,,Apo,AE,
9013,,,Apo,AE,
9014,,,Apo,AE,
9021,,,Apo,AE,
9028,,,Apo,AE,
9029,,,Apo,AE,
9031,,,Apo,AE,
9033,,,Apo,AE,
9034,,,Apo,AE,
9036,,,Apo,AE,
9037,,,Apo,AE,
9042,,,Apo,AE,
9045,,,Apo,AE,
9046,,,Apo,AE,
9050,,,Apo,AE,
9053,,,Apo,AE,
9054,,,Apo,AE,
9056,,,Apo,AE,
9058,,,Apo,AE,
9059,,,Apo,AE,
9060,,,Apo,AE,
9063,,,Apo,AE,
9067,,,Apo,AE,
9069,,,Apo,AE,
9072,,,Apo,AE,
9074,,,Apo,AE,
9076,,,Apo,AE,
9080,,,Apo,AE,
9081,,,Apo,AE,
9086,,,Apo,AE,
9089,,,Apo,AE,
9090,,,Apo,AE,
9094,,,Apo,AE,
9095,,,Apo,AE,
9096,,,Apo,AE,
9098,,,Apo,AE,
9099,,,Apo,AE,
9100,,,Apo,AE,
9102,,,Apo,AE,
9103,,,Apo,AE,
9104,,,Apo,AE,
9106,,,Apo,AE,
9107,,,Apo,AE,
9110,,,Apo,AE,
9111,,,Apo,AE,
9112,,,Apo,AE,
9114,,,Apo,AE,
9123,,,Apo,AE,
9126,,,Apo,AE,
9128,,,Apo,AE,
9131,,,Apo,AE,
9136,,,Apo,AE,
9137,,,Apo,AE,
9138,,,Apo,AE,
9139,,,Apo,AE,
9140,,,Apo,AE,
9142,,,Apo,AE,
9143,,,Apo,AE,
9154,,,Apo,AE,
9157,,,Apo,AE,
9164,,,Apo,AE,
9165,,,Apo,AE,
9166,,,Apo,AE,
9169,,,Apo,AE,
9172,,,Apo,AE,
9173,,,Apo,AE,
9175,,,Apo,AE,
9177,,,Apo,AE,
9178,,,Apo,AE,
9180,,,Apo,AE,
9182,,,Apo,AE,
9183,,,Apo,AE,
9185,,,Apo,AE,
9186,,,Apo,AE,
9189,,,Apo,AE,
9211,,,Apo,AE,
9212,,,Apo,AE,
9213,,,Apo,AE,
9214,,,Apo,AE,
9220,,,Apo,AE,
9222,,,Apo,AE,
9225,,,Apo,AE,
9226,,,Apo,AE,
9227,,,Apo,AE,
9229,,,Apo,AE,
9234,,,Apo,AE,
9237,,,Apo,AE,
9239,,,Apo,AE,
9244,,,Apo,AE,
9245,,,Apo,AE,
9250,,,Apo,AE,
9252,,,Apo,AE,
9262,,,Apo,AE,
9263,,,Apo,AE,
9264,,,Apo,AE,
9265,,,Apo,AE,
9266,,,Apo,AE,
9267,,,Apo,AE,
9269,,,Apo,AE,
9275,,,Apo,AE,
9302,,,Apo,AE,
9303,,,Apo,AE,
9304,,,Apo,AE,
9305,,,Apo,AE,
9340,,,Apo,AE,
9391,,,Apo,AE,
9396,,,Apo,AE,
9397,,,Apo,AE,
9398,,,Apo,AE,
9409,,,Fpo,AE,
9419,,,Fpo,AE,
9420,,,Fpo,AE,
9421,,,Fpo,AE,
9447,,,Apo,AE,
9448,,,Apo,AE,
9449,,,Apo,AE,
9454,,,Apo,AE,
9456,,,Apo,AE,
9459,,,Apo,AE,
9461,,,Apo,AE,
9463,,,Apo,AE,
9464,,,Apo,AE,
9468,,,Apo,AE,
9469,,,Apo,AE,
9470,,,Apo,AE,
9494,,,Apo,AE,
9496,,,Apo,AE,
9498,,,Fpo,AE,
9499,,,Fpo,AE,
9501,,,Fpo,AE,
9502,,,Fpo,AE,
9503,,,Fpo,AE,
9504,,,Fpo,AE,
9505,,,Fpo,AE,
9506,,,Fpo,AE,
9507,,,Fpo,AE,
9508,,,Fpo,AE,
9509,,,Fpo,AE,
